TransactionID,CustomerID,Date,ProductID,Price_Customer,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_Product,StoreName,GroupStore,Type
TR86739,426,2022-07-31,P2,3200,3,9600,1,19,0,1,2.16,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR77568,444,2022-06-19,P2,3200,7,22400,1,53,0,0,15.31,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR85027,216,2022-01-15,P2,3200,6,19200,1,30,0,0,4.82,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR15201,439,2022-06-08,P2,3200,4,12800,1,35,0,1,12.34,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR77710,83,2022-08-12,P2,3200,5,16000,1,34,1,0,10.88,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR55960,359,2022-07-19,P2,3200,3,9600,1,46,0,0,19.99,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR80629,44,2022-04-23,P2,3200,6,19200,1,40,0,0,10.65,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR49525,429,2022-05-18,P2,3200,7,22400,1,37,1,0,8.97,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR73798,3,2022-05-18,P2,3200,5,16000,1,32,1,0,9.17,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR4110,445,2022-01-07,P2,3200,7,22400,1,51,0,0,14.48,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR78287,310,2022-11-22,P2,3200,7,22400,1,23,0,0,4.17,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR44238,63,2022-10-28,P2,3200,6,19200,1,58,0,0,10.78,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR59728,146,2022-05-18,P2,3200,3,9600,1,27,0,0,3.16,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR62409,103,2022-02-27,P2,3200,3,9600,1,31,1,1,4.01,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR91652,431,2022-08-21,P2,3200,6,19200,1,40,1,0,9.51,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR42438,198,2022-01-11,P2,3200,3,9600,1,45,0,0,10.69,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR61118,309,2022-11-30,P2,3200,6,19200,1,23,0,1,3.03,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR73862,334,2022-06-18,P2,3200,5,16000,1,70,0,0,5.99,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR11377,235,2022-10-13,P2,3200,6,19200,1,37,0,0,5.35,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR61498,357,2022-08-26,P2,3200,6,19200,1,48,0,0,18.14,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade
TR76347,203,2022-10-09,P10,15000,5,75000,1,53,0,0,17.2,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR29006,321,2022-02-04,P10,15000,5,75000,1,45,0,0,8.03,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR32937,87,2022-12-11,P10,15000,4,60000,1,44,1,0,9.57,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR50516,304,2022-04-01,P10,15000,2,30000,1,34,0,1,8.55,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR19441,403,2022-03-13,P10,15000,1,15000,1,30,0,0,4.06,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR25672,355,2022-05-26,P10,15000,3,45000,1,19,1,1,0.0,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR23240,71,2022-08-17,P10,15000,1,15000,1,46,0,0,12.42,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR33687,240,2022-03-10,P10,15000,5,75000,1,22,1,1,3.33,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR11097,43,2022-03-13,P10,15000,3,45000,1,53,0,0,16.64,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR23772,156,2022-08-01,P10,15000,1,15000,1,44,0,0,3.87,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR42175,12,2022-11-03,P10,15000,2,30000,1,2,1,0,4.94,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR94834,307,2022-01-12,P10,15000,3,45000,1,31,0,0,5.22,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR55501,64,2022-10-04,P10,15000,2,30000,1,48,1,0,7.92,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR85542,26,2022-09-27,P10,15000,1,15000,1,45,1,0,7.83,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR92952,394,2022-05-22,P10,15000,5,75000,1,50,0,0,7.19,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR67365,232,2022-02-14,P10,15000,2,30000,1,62,0,0,7.32,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR59101,244,2022-05-12,P10,15000,1,15000,1,21,1,1,3.64,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR27027,347,2022-02-26,P10,15000,1,15000,1,26,1,1,3.69,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR32786,342,2022-07-20,P10,15000,2,30000,1,48,1,0,13.55,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR64532,154,2022-05-25,P10,15000,5,75000,1,31,0,0,8.36,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR3908,28,2022-09-08,P10,15000,1,15000,1,55,0,0,6.08,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR43117,267,2022-01-14,P10,15000,4,60000,1,22,0,1,0.0,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR33855,443,2022-05-19,P10,15000,5,75000,1,33,1,2,9.28,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR97804,142,2022-04-13,P10,15000,2,30000,1,23,1,1,1.58,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR44922,209,2022-01-16,P10,15000,1,15000,1,47,0,1,2.55,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR47515,423,2022-08-19,P10,15000,3,45000,1,22,0,0,3.55,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR27681,187,2022-12-27,P10,15000,5,75000,1,49,1,0,9.18,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR48522,413,2022-10-28,P10,15000,2,30000,1,31,0,0,8.8,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR56276,88,2022-01-21,P10,15000,2,30000,1,21,0,1,2.97,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR34702,73,2022-07-30,P10,15000,1,15000,1,53,0,0,13.71,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR16609,257,2022-11-18,P10,15000,4,60000,1,60,0,0,4.25,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR49206,369,2022-11-13,P10,15000,4,60000,1,32,0,0,10.62,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR13405,89,2022-11-26,P10,15000,3,45000,1,32,0,0,9.68,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR88500,407,2022-12-15,P10,15000,3,45000,1,53,1,0,9.27,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR74254,133,2022-12-25,P10,15000,2,30000,1,47,1,0,20.81,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR67882,288,2022-09-13,P10,15000,1,15000,1,22,0,1,0.0,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR50090,308,2022-05-05,P10,15000,3,45000,1,45,0,0,10.72,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR50938,373,2022-10-25,P10,15000,3,45000,1,55,1,0,14.59,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR95040,175,2022-12-07,P10,15000,3,45000,1,60,0,0,9.7,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR65387,147,2022-11-05,P10,15000,5,75000,1,59,1,0,8.02,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR77911,53,2022-08-24,P10,15000,1,15000,1,32,0,0,7.36,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR78083,98,2022-04-21,P10,15000,5,75000,1,56,0,0,14.54,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR4354,186,2022-12-13,P10,15000,3,45000,1,34,1,0,4.02,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR72090,31,2022-01-10,P10,15000,5,75000,1,38,0,0,9.61,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR27277,365,2022-10-26,P10,15000,5,75000,1,28,0,1,6.05,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR76150,260,2022-03-25,P10,15000,5,75000,1,33,0,1,6.65,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR15080,260,2022-06-19,P10,15000,2,30000,1,33,0,1,6.65,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR14050,431,2022-11-07,P10,15000,3,45000,1,40,1,0,9.51,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR14595,325,2022-12-10,P10,15000,2,30000,1,37,0,1,3.25,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR12254,358,2022-08-19,P10,15000,5,75000,1,32,1,0,3.2,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR38076,374,2022-09-29,P10,15000,2,30000,1,32,0,1,5.4,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR8182,166,2022-10-22,P10,15000,4,60000,1,33,0,0,3.33,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR39049,375,2022-07-10,P10,15000,2,30000,1,58,0,0,8.39,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR47837,158,2022-08-05,P10,15000,1,15000,1,49,1,0,5.6,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR3480,75,2022-03-27,P10,15000,4,60000,1,34,0,0,9.69,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR59533,432,2022-08-18,P10,15000,4,60000,1,35,1,0,9.79,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR89483,411,2022-07-05,P10,15000,1,15000,1,19,1,1,0.0,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR88240,80,2022-09-16,P10,15000,4,60000,1,44,0,0,13.45,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade
TR10642,203,2022-11-24,P6,18000,3,54000,1,53,0,0,17.2,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR39496,211,2022-11-20,P6,18000,4,72000,1,29,0,0,3.54,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR44981,246,2022-07-14,P6,18000,3,54000,1,40,1,1,21.81,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR92184,149,2022-04-23,P6,18000,4,72000,1,61,1,0,3.96,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR39557,131,2022-12-04,P6,18000,4,72000,1,25,0,1,7.12,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR28611,299,2022-09-18,P6,18000,1,18000,1,37,1,0,4.54,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR31635,37,2022-12-26,P6,18000,2,36000,1,51,0,0,17.11,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR94611,368,2022-10-06,P6,18000,3,54000,1,44,0,0,16.13,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR17748,92,2022-06-02,P6,18000,3,54000,1,60,0,0,10.72,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR12529,66,2022-10-06,P6,18000,1,18000,1,37,1,0,3.04,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR99024,289,2022-01-21,P6,18000,3,54000,1,29,0,0,2.37,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR94623,320,2022-06-09,P6,18000,4,72000,1,30,0,0,3.72,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR43126,360,2022-06-22,P6,18000,3,54000,1,54,0,0,35.78,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR35686,53,2022-09-26,P6,18000,1,18000,1,32,0,0,7.36,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR31161,251,2022-01-11,P6,18000,1,18000,1,45,1,0,3.38,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR16232,392,2022-05-24,P6,18000,4,72000,1,45,0,0,19.68,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR98979,260,2022-02-24,P6,18000,2,36000,1,33,0,1,6.65,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR41507,331,2022-03-17,P6,18000,3,54000,1,54,0,0,16.19,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR18564,192,2022-08-13,P6,18000,1,18000,1,26,0,1,4.47,Cashew,18000,Prima Tendean,Prima,Modern Trade
TR16580,233,2022-11-24,P4,12000,4,48000,1,43,1,0,5.69,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR29752,159,2022-09-02,P4,12000,3,36000,1,53,1,0,13.65,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR73860,71,2022-06-01,P4,12000,4,48000,1,46,0,0,12.42,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR570,340,2022-09-09,P4,12000,5,60000,1,41,0,1,10.9,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR63401,286,2022-10-18,P4,12000,1,12000,1,60,0,0,6.19,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR53185,404,2022-01-19,P4,12000,3,36000,1,22,0,1,2.69,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR7418,92,2022-04-03,P4,12000,2,24000,1,60,0,0,10.72,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR34291,96,2022-09-24,P4,12000,5,60000,1,55,0,0,13.67,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR46328,172,2022-02-07,P4,12000,5,60000,1,57,1,0,8.96,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR17852,133,2022-06-17,P4,12000,2,24000,1,47,1,0,20.81,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR75956,63,2022-08-14,P4,12000,1,12000,1,58,0,0,10.78,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR61442,268,2022-03-02,P4,12000,3,36000,1,49,1,1,5.18,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR44006,279,2022-07-29,P4,12000,4,48000,1,62,0,0,5.35,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR31909,365,2022-04-22,P4,12000,1,12000,1,28,0,1,6.05,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR23282,260,2022-11-22,P4,12000,5,60000,1,33,0,1,6.65,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR42508,46,2022-03-26,P4,12000,2,24000,1,36,1,0,8.31,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR11846,46,2022-10-13,P4,12000,2,24000,1,36,1,0,8.31,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR76889,35,2022-03-15,P4,12000,3,36000,1,48,1,0,10.58,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR77873,80,2022-06-22,P4,12000,4,48000,1,44,0,0,13.45,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR33375,387,2022-10-06,P4,12000,3,36000,1,36,0,0,9.1,Potato Chip,12000,Prima Tendean,Prima,Modern Trade
TR98786,183,2022-11-24,P3,7500,1,7500,7,27,1,1,0.18,Crackers,7500,Buana Indah,Buana,General Trade
TR93280,287,2022-05-07,P3,7500,3,22500,7,36,0,1,3.7,Crackers,7500,Buana Indah,Buana,General Trade
TR6865,233,2022-08-16,P3,7500,5,37500,7,43,1,0,5.69,Crackers,7500,Buana Indah,Buana,General Trade
TR21628,32,2022-02-12,P3,7500,4,30000,7,34,0,0,10.96,Crackers,7500,Buana Indah,Buana,General Trade
TR45980,7,2022-03-01,P3,7500,3,22500,7,31,0,0,4.57,Crackers,7500,Buana Indah,Buana,General Trade
TR258,45,2022-09-28,P3,7500,4,30000,7,53,0,0,9.25,Crackers,7500,Buana Indah,Buana,General Trade
TR18364,23,2022-09-10,P3,7500,6,45000,7,57,1,0,12.56,Crackers,7500,Buana Indah,Buana,General Trade
TR64402,306,2022-09-18,P3,7500,1,7500,7,49,0,0,16.52,Crackers,7500,Buana Indah,Buana,General Trade
TR77963,116,2022-06-01,P3,7500,2,15000,7,51,1,0,15.77,Crackers,7500,Buana Indah,Buana,General Trade
TR29020,164,2022-07-05,P3,7500,4,30000,7,18,1,1,0.0,Crackers,7500,Buana Indah,Buana,General Trade
TR84962,55,2022-08-01,P3,7500,5,37500,7,34,1,0,8.44,Crackers,7500,Buana Indah,Buana,General Trade
TR24761,269,2022-04-19,P3,7500,6,45000,7,39,1,0,6.3,Crackers,7500,Buana Indah,Buana,General Trade
TR98774,13,2022-02-21,P3,7500,4,30000,7,23,0,1,2.03,Crackers,7500,Buana Indah,Buana,General Trade
TR33953,122,2022-03-31,P3,7500,3,22500,7,26,1,1,0.14,Crackers,7500,Buana Indah,Buana,General Trade
TR85800,149,2022-02-07,P3,7500,1,7500,7,61,1,0,3.96,Crackers,7500,Buana Indah,Buana,General Trade
TR89850,324,2022-11-12,P3,7500,1,7500,7,36,1,0,10.59,Crackers,7500,Buana Indah,Buana,General Trade
TR62628,210,2022-07-20,P3,7500,2,15000,7,33,0,0,10.9,Crackers,7500,Buana Indah,Buana,General Trade
TR12758,2,2022-07-05,P3,7500,6,45000,7,60,1,0,6.23,Crackers,7500,Buana Indah,Buana,General Trade
TR89196,300,2022-12-18,P3,7500,1,7500,7,25,1,1,4.22,Crackers,7500,Buana Indah,Buana,General Trade
TR16030,138,2022-07-04,P3,7500,3,22500,7,37,1,0,8.96,Crackers,7500,Buana Indah,Buana,General Trade
TR17260,184,2022-07-18,P3,7500,6,45000,7,33,0,1,13.93,Crackers,7500,Buana Indah,Buana,General Trade
TR86870,356,2022-05-21,P3,7500,5,37500,7,56,0,0,13.25,Crackers,7500,Buana Indah,Buana,General Trade
TR71324,225,2022-01-18,P3,7500,2,15000,7,59,1,0,10.59,Crackers,7500,Buana Indah,Buana,General Trade
TR88198,326,2022-12-23,P3,7500,1,7500,7,24,1,1,2.69,Crackers,7500,Buana Indah,Buana,General Trade
TR26976,89,2022-01-26,P3,7500,2,15000,7,32,0,0,9.68,Crackers,7500,Buana Indah,Buana,General Trade
TR41139,215,2022-11-12,P3,7500,3,22500,7,25,0,1,5.54,Crackers,7500,Buana Indah,Buana,General Trade
TR40082,293,2022-01-02,P3,7500,3,22500,7,54,0,0,10.4,Crackers,7500,Buana Indah,Buana,General Trade
TR3310,60,2022-11-11,P3,7500,4,30000,7,56,0,0,10.61,Crackers,7500,Buana Indah,Buana,General Trade
TR70377,228,2022-09-24,P3,7500,1,7500,7,46,0,0,11.31,Crackers,7500,Buana Indah,Buana,General Trade
TR7470,153,2022-01-09,P3,7500,2,15000,7,36,1,0,9.54,Crackers,7500,Buana Indah,Buana,General Trade
TR13511,4,2022-08-03,P3,7500,5,37500,7,31,1,0,4.87,Crackers,7500,Buana Indah,Buana,General Trade
TR90279,388,2022-11-18,P3,7500,5,37500,7,44,1,0,16.12,Crackers,7500,Buana Indah,Buana,General Trade
TR36341,95,2022-07-24,P3,7500,2,15000,7,52,0,0,17.42,Crackers,7500,Buana Indah,Buana,General Trade
TR71572,100,2022-03-16,P3,7500,2,15000,7,45,1,0,6.71,Crackers,7500,Buana Indah,Buana,General Trade
TR54984,35,2022-11-14,P3,7500,2,15000,7,48,1,0,10.58,Crackers,7500,Buana Indah,Buana,General Trade
TR50070,163,2022-09-04,P3,7500,6,45000,7,47,1,0,6.3,Crackers,7500,Buana Indah,Buana,General Trade
TR47938,235,2022-10-18,P3,7500,4,30000,7,37,0,0,5.35,Crackers,7500,Buana Indah,Buana,General Trade
TR96225,419,2022-04-18,P3,7500,3,22500,7,38,1,0,3.86,Crackers,7500,Buana Indah,Buana,General Trade
TR34739,183,2022-09-22,P8,16000,1,16000,7,27,1,1,0.18,Oat,16000,Buana Indah,Buana,General Trade
TR38395,386,2022-01-20,P8,16000,1,16000,7,33,0,0,6.95,Oat,16000,Buana Indah,Buana,General Trade
TR42916,218,2022-06-14,P8,16000,2,32000,7,29,0,0,3.52,Oat,16000,Buana Indah,Buana,General Trade
TR53649,237,2022-09-18,P8,16000,3,48000,7,35,1,0,8.14,Oat,16000,Buana Indah,Buana,General Trade
TR46910,366,2022-07-31,P8,16000,3,48000,7,18,0,1,0.0,Oat,16000,Buana Indah,Buana,General Trade
TR40897,156,2022-08-24,P8,16000,3,48000,7,44,0,0,3.87,Oat,16000,Buana Indah,Buana,General Trade
TR12266,354,2022-11-29,P8,16000,2,32000,7,53,1,0,16.94,Oat,16000,Buana Indah,Buana,General Trade
TR70887,108,2022-12-23,P8,16000,3,48000,7,25,0,1,6.87,Oat,16000,Buana Indah,Buana,General Trade
TR457,246,2022-07-07,P8,16000,1,16000,7,40,1,1,21.81,Oat,16000,Buana Indah,Buana,General Trade
TR35371,249,2022-05-23,P8,16000,1,16000,7,47,0,0,13.34,Oat,16000,Buana Indah,Buana,General Trade
TR56411,229,2022-12-09,P8,16000,2,32000,7,32,0,0,10.17,Oat,16000,Buana Indah,Buana,General Trade
TR76793,275,2022-05-15,P8,16000,1,16000,7,41,0,0,15.33,Oat,16000,Buana Indah,Buana,General Trade
TR5213,296,2022-06-06,P8,16000,1,16000,7,38,1,1,3.18,Oat,16000,Buana Indah,Buana,General Trade
TR51674,296,2022-06-17,P8,16000,2,32000,7,38,1,1,3.18,Oat,16000,Buana Indah,Buana,General Trade
TR80868,120,2022-02-27,P8,16000,1,16000,7,30,0,0,2.48,Oat,16000,Buana Indah,Buana,General Trade
TR17167,56,2022-01-08,P8,16000,3,48000,7,20,1,1,1.0,Oat,16000,Buana Indah,Buana,General Trade
TR96549,96,2022-05-14,P8,16000,2,32000,7,55,0,0,13.67,Oat,16000,Buana Indah,Buana,General Trade
TR89362,298,2022-03-26,P8,16000,3,48000,7,38,1,0,8.99,Oat,16000,Buana Indah,Buana,General Trade
TR31623,417,2022-09-26,P8,16000,3,48000,7,47,1,0,12.75,Oat,16000,Buana Indah,Buana,General Trade
TR45978,190,2022-05-21,P8,16000,2,32000,7,34,1,0,8.85,Oat,16000,Buana Indah,Buana,General Trade
TR83136,268,2022-04-17,P8,16000,1,16000,7,49,1,1,5.18,Oat,16000,Buana Indah,Buana,General Trade
TR47850,379,2022-01-12,P8,16000,2,32000,7,48,1,0,17.74,Oat,16000,Buana Indah,Buana,General Trade
TR39426,292,2022-04-10,P8,16000,3,48000,7,31,0,1,9.57,Oat,16000,Buana Indah,Buana,General Trade
TR75851,365,2022-02-06,P8,16000,2,32000,7,28,0,1,6.05,Oat,16000,Buana Indah,Buana,General Trade
TR8290,260,2022-09-06,P8,16000,1,16000,7,33,0,1,6.65,Oat,16000,Buana Indah,Buana,General Trade
TR30435,95,2022-07-07,P8,16000,2,32000,7,52,0,0,17.42,Oat,16000,Buana Indah,Buana,General Trade
TR3460,431,2022-02-03,P8,16000,2,32000,7,40,1,0,9.51,Oat,16000,Buana Indah,Buana,General Trade
TR90661,431,2022-03-14,P8,16000,2,32000,7,40,1,0,9.51,Oat,16000,Buana Indah,Buana,General Trade
TR90632,358,2022-04-08,P8,16000,3,48000,7,32,1,0,3.2,Oat,16000,Buana Indah,Buana,General Trade
TR39378,163,2022-11-30,P8,16000,1,16000,7,47,1,0,6.3,Oat,16000,Buana Indah,Buana,General Trade
TR31029,283,2022-07-16,P5,4200,2,8400,7,19,1,1,0.0,Thai Tea,4200,Buana Indah,Buana,General Trade
TR23231,333,2022-03-04,P5,4200,3,12600,7,47,0,0,17.99,Thai Tea,4200,Buana Indah,Buana,General Trade
TR54521,118,2022-07-23,P5,4200,4,16800,7,20,1,1,3.28,Thai Tea,4200,Buana Indah,Buana,General Trade
TR74772,34,2022-11-25,P5,4200,3,12600,7,45,0,0,6.36,Thai Tea,4200,Buana Indah,Buana,General Trade
TR75017,322,2022-12-04,P5,4200,3,12600,7,41,0,0,20.01,Thai Tea,4200,Buana Indah,Buana,General Trade
TR48215,322,2022-12-05,P5,4200,4,16800,7,41,0,0,20.01,Thai Tea,4200,Buana Indah,Buana,General Trade
TR54818,322,2022-05-21,P5,4200,2,8400,7,41,0,0,20.01,Thai Tea,4200,Buana Indah,Buana,General Trade
TR42562,117,2022-04-27,P5,4200,3,12600,7,45,1,0,12.55,Thai Tea,4200,Buana Indah,Buana,General Trade
TR93762,45,2022-01-11,P5,4200,4,16800,7,53,0,0,9.25,Thai Tea,4200,Buana Indah,Buana,General Trade
TR34279,194,2022-11-12,P5,4200,3,12600,7,31,1,0,4.33,Thai Tea,4200,Buana Indah,Buana,General Trade
TR54439,189,2022-09-02,P5,4200,3,12600,7,59,1,1,5.15,Thai Tea,4200,Buana Indah,Buana,General Trade
TR65791,355,2022-10-03,P5,4200,3,12600,7,19,1,1,0.0,Thai Tea,4200,Buana Indah,Buana,General Trade
TR59848,340,2022-03-17,P5,4200,3,12600,7,41,0,1,10.9,Thai Tea,4200,Buana Indah,Buana,General Trade
TR79674,70,2022-03-05,P5,4200,4,16800,7,30,1,0,4.42,Thai Tea,4200,Buana Indah,Buana,General Trade
TR95407,399,2022-03-05,P5,4200,3,12600,7,52,1,1,33.77,Thai Tea,4200,Buana Indah,Buana,General Trade
TR32972,12,2022-03-28,P5,4200,2,8400,7,2,1,0,4.94,Thai Tea,4200,Buana Indah,Buana,General Trade
TR2139,211,2022-07-14,P5,4200,4,16800,7,29,0,0,3.54,Thai Tea,4200,Buana Indah,Buana,General Trade
TR1857,246,2022-03-23,P5,4200,5,21000,7,40,1,1,21.81,Thai Tea,4200,Buana Indah,Buana,General Trade
TR28355,339,2022-12-30,P5,4200,5,21000,7,22,0,1,2.19,Thai Tea,4200,Buana Indah,Buana,General Trade
TR79279,312,2022-07-30,P5,4200,3,12600,7,54,0,0,18.77,Thai Tea,4200,Buana Indah,Buana,General Trade
TR95763,427,2022-11-04,P5,4200,5,21000,7,54,0,0,16.88,Thai Tea,4200,Buana Indah,Buana,General Trade
TR91237,2,2022-05-31,P5,4200,3,12600,7,60,1,0,6.23,Thai Tea,4200,Buana Indah,Buana,General Trade
TR91651,197,2022-12-21,P5,4200,2,8400,7,51,0,0,13.33,Thai Tea,4200,Buana Indah,Buana,General Trade
TR67910,361,2022-01-08,P5,4200,2,8400,7,26,1,1,0.06,Thai Tea,4200,Buana Indah,Buana,General Trade
TR94484,217,2022-02-03,P5,4200,2,8400,7,39,1,1,6.96,Thai Tea,4200,Buana Indah,Buana,General Trade
TR71650,142,2022-01-15,P5,4200,5,21000,7,23,1,1,1.58,Thai Tea,4200,Buana Indah,Buana,General Trade
TR92203,378,2022-12-17,P5,4200,2,8400,7,54,0,0,14.66,Thai Tea,4200,Buana Indah,Buana,General Trade
TR61103,401,2022-08-05,P5,4200,2,8400,7,45,0,0,4.08,Thai Tea,4200,Buana Indah,Buana,General Trade
TR53728,120,2022-01-18,P5,4200,3,12600,7,30,0,0,2.48,Thai Tea,4200,Buana Indah,Buana,General Trade
TR33859,367,2022-01-28,P5,4200,4,16800,7,43,0,0,10.96,Thai Tea,4200,Buana Indah,Buana,General Trade
TR68285,281,2022-06-15,P5,4200,5,21000,7,35,0,0,3.03,Thai Tea,4200,Buana Indah,Buana,General Trade
TR50181,289,2022-02-09,P5,4200,2,8400,7,29,0,0,2.37,Thai Tea,4200,Buana Indah,Buana,General Trade
